
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002794                       # Number of seconds simulated (Second)
simTicks                                   2794422000                       # Number of ticks simulated (Tick)
finalTick                                  7020934500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     52.97                       # Real time elapsed on the host (Second)
hostTickRate                                 52751760                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8569952                       # Number of bytes of host memory used (Byte)
simInsts                                     12181517                       # Number of instructions simulated (Count)
simOps                                       17530905                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   229956                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     330939                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          5588844                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.458797                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.179613                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        17629256                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        2                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       17588286                       # Number of instructions issued (Count)
system.cpu.squashedInstsExamined                98367                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            229446                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             5588844                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.147035                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.919827                       # Number of insts issued each cycle (Count)
system.mem_ctrls.wrQLenPdf::48                    356                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::49                    506                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::50                    514                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::51                    510                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::52                    511                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::53                    510                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::54                    510                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::55                    511                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::56                    510                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::57                    512                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::58                    510                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::59                    514                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::60                    510                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::61                    510                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::62                    510                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::63                    511                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::64                    511                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::65                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::66                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::67                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::68                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::69                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::70                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::71                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::72                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::73                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::74                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::75                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::76                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::77                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::78                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::79                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::80                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::81                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::82                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::83                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::84                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::85                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::86                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::87                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::88                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::89                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::90                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::91                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::92                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::93                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::94                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::95                      0                       # What write queue length does an incoming req see (Count)
